name,authors,link,rating,rating_count,review_count,pages_count,price,text_reviews,age,year
Об одном способе анализа структуры многомерного четкого логического регулятора,['А. Ф. Антипин'],/book/a-f-antipin/ob-odnom-sposobe-analiza-struktury-mnogomernogo-chetkogo-logic-4970916/,0.0,0,0,7,96.0,[],0,2012-01-01
Метод учета нестационарности в темпорально-логической модели проекта,"['О. В. Стоянова', 'А. И. Васицына']",/book/a-i-vasicyna/metod-ucheta-nestacionarnosti-v-temporalno-logicheskoy-modeli-4970909/,0.0,0,0,8,96.0,[],0,2012-01-01
Нечетко-логический алгоритм выбора поставщика в цепи поставок,"['О. Б. Бутусов', 'М. Е. Дубин', 'В. П. Мешалкин', 'О. П. Никифорова']",/book/v-p-meshalkin/nechetko-logicheskiy-algoritm-vybora-postavschika-v-cepi-pos-4971030/,0.0,0,0,6,96.0,[],0,2012-01-01
Применение методов генетического программирования при разработке web-интерфейсов,"['Е. А. Кольчугина', 'К. В. Заваровский']",/book/e-a-kolchugina/primenenie-metodov-geneticheskogo-programmirovaniya-pri-raz-4971021/,5.0,1,0,11,168.0,[],0,2012-01-01
Использование оценки приближенности к узлам Wi-Fi-сети для доставки гиперлокального контента,['Д. Е. Намиот'],/book/d-e-namiot/ispolzovanie-ocenki-priblizhennosti-k-uzlam-wi-fi-seti-dlya-dos-4970925/,0.0,0,0,8,96.0,[],0,2012-01-01
Анализ транспортной модели с аппроксимацией предпочтений ЛПР,['В. Я. Вилисов'],/book/v-ya-vilisov/analiz-transportnoy-modeli-s-approksimaciey-predpochteniy-lpr-4971146/,0.0,0,0,9,96.0,[],0,2012-01-01
Сравнительный анализ модифицированных методов муравьиных колоний,"['А. И. Павленко', 'Ю. П. Титов']",/book/a-i-pavlenko/sravnitelnyy-analiz-modificirovannyh-metodov-muravinyh-koloni-4970879/,0.0,0,0,13,96.0,[],0,2012-01-01
Оптимальное разбиение общей памяти для двух последовательных циклических FIFO-очередей,"['Н. В. Каблукова', 'Александр Владимирович Соколов']",/book/a-v-sokolov/optimalnoe-razbienie-obschey-pamyati-dlya-dvuh-posledovatelnyh-4970880/,5.0,2,0,13,96.0,[],0,2012-01-01
Программируем PLC,['Е. А. Чернов'],/book/evgeniy-chernov/programmiruem-plc-69486544/,5.0,2,0,517,2040.0,[],0,2023-01-01
SQL и реляционная теория. Как грамотно писать код на SQL,['К. Дж. Дейт'],/book/k-dzh-deyt/sql-i-relyacionnaya-teoriya-kak-gramotno-pisat-kod-na-sql-24499654/,3.57,14,2,472,390.0,"['<p>По сути автор рассказывает о <u>логике и алгебре</u>, на которых и построены реляционная модель данных. Это книга не является простой, т.к. она переполнена проф. терминами. </p><p>Есть так же подробности для проектировщиков баз данных в <b>приложении B</b> (там, где про 1-6 нормальные формы рассказывается с ортогональностью и прочими сложными фразами :D )</p><p>Очень много примеров языке на <b>Tutorial D</b></p><p>Если вы, как и я решили ее прочитать, чтобы понять на чем базируется SQL, то это то, что надо. В книге есть упражнения, а в конце книги - ответы.</p><p>Написал книгу Дейт, который был знаком, и тесно общался с основателем реляционной модели данных, Коддом.</p><p>Я хоть и профан в этом деле, но что-то смог выцепить и для себя, а так же теперь имею какой-никакой базис понимания данной темы!)</p>', '<p>Интересная книга для тех, кто уже работал с SQL  и хочет узнать глубже, разобраться в том, как примененять  этот язык в реляционном духе и понять, почему это полезно. </p><p>Помогает понять какие конструкции SQL-запросов могут привести к нестабильным ответам, в чём опасность NULL-значений и дубликатов, почему не стоит писать код, зависящий от порядка столбцов в таблице, и т.д. и т.п.</p><p>Очень ценно знакомство с реляционной теорией так сказать &quot;из первых рук&quot;. Много примеров и упражнений. Это помогает лучше усвоить теорию.</p>']",0,
Разработка Linux-приложений,['Денис Колисниченко'],/book/denis-kolisnichenko/razrabotka-linux-prilozheniy-5020421/,4.7,10,3,426,255.0,"['<p>Отличная книга, подходит для новичков! Затронуты важные и актуальные тематики современной разработки приложений. Написана просто и понятно.</p>', '<p>Отличная книга по настоящему процедурному программированию для разработки компилируемых программ на KR C в ОС Linux. Также даётся описание языка сценариев (скриптов) bash (вот откуда взялся новомодный Python). Для разработки программ с графическим оконным интерфейсом наибольшее распространение получили две технологии: GTK+ и Qt. Если Qt в оконной системе KDE требует использование С++ и является библиотекой классов С++ для реализации оконного интерфейса, то описываемая в этой книге технология виджетов GTK+ показывает, что используя виджеты в оконной системе GNOME, можно вообще обойтись без C++: реализовать ООП парадигму средствами только процедурного языка С в стиле KR C. То есть, GTK+, между делом, показывает, что С++ не нужен – достаточно простого С. И это правильно. Программное обеспечение итак сложное дело и не надо его дополнительно усложнять аппаратом поддержки классов ООП. Всё необходимое для создания графического оконного интерфейса GNOME можно выполнить используя виджеты GTK+ на процедурном языке С. Поэтому и мозги искривлять под ООП не надо. И ошибки при тестировании искать легче. Собственно для разработки приложений под ту или иную ОС надо разобраться в следующих вещах: где и как регистрируются классы окон, как устроено взаимодействие с циклом обработки сигналов (сообщений), как взаимодействовать с файловой системой (read();/wrine(); например и т.п. функции), как взаимодействовать с ЛВС, как организовать многопоточное программирование – как задействовать процессы и потоки в данной ОС, ну и режим OpenGL для 3D представления данных и сцен в режиме виртуальной реальности если графических средств GDI (Graphic Device Inteface) не хватает. Всё это в данной книге есть. Для создания утилит описан язык TCL. Тоже пригодится. Отличная книжка. Никогда не устареет. Покупайте и изучайте.</p>', '<p>Очень, подробно рассмотренно программирование в оболочке (shell) синтасис и примеры использования, параллельно показываются примеры риализации того же на СИ, системное программирование с файлами, многопоточность, программирование в сети, скриптовый язык TCL вместе с библиотекой Tk (синтаксис и примеры), так же представлена библиотека GTK+ и возможность на писания первый программы. Будет полезна студентам CS.</p>']",0,2011-01-01
